,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,qbelo1_pre,qbelo2_pre,qbelo_prob1,qbelo_prob2,quality,score1,score2,winner
14149,GB,DEN,1507.99464875202,1419.88418247957,0.7071070102530641,0.2928929897469359,1562.67330044495,1428.61555069239,0.743268443257963,0.256731556742037,46.0,27,16,0
14150,KC,BAL,1639.90875999014,1604.36062171603,0.6407916104033325,0.3592083895966674,1646.49823504228,1572.50222653316,0.690694602553625,0.309305397446375,95.0,33,28,0
14151,NE,NYJ,1677.30113090138,1345.33491936636,0.9076372640184992,0.0923627359815009,1668.69704296884,1413.44107796579,0.912827572103631,0.0871724278963693,40.0,30,14,0
14152,MIN,OAK,1541.12867786265,1408.11137665204,0.7576574620065255,0.2423425379934745,1546.51492926357,1420.84998243148,0.737240045188021,0.262759954811979,35.0,34,14,0
14153,ARI,CAR,1379.76243769626,1476.02669457636,0.4551281678954752,0.5448718321045247,1377.28077261941,1471.21207693023,0.652640409319558,0.347359590680442,2.0,20,38,1
14154,TB,NYG,1439.76273979713,1397.22163097049,0.6500039077038455,0.3499960922961544,1443.1960686367,1384.9937059504,0.685659657878645,0.314340342121355,6.0,31,32,1
14155,SF,PIT,1493.50300877245,1538.91174286514,0.5281642537223823,0.4718357462776177,1538.5833394908,1523.14635522265,0.786794027551227,0.213205972448773,27.0,24,20,0
14156,LAC,HOU,1583.70304942369,1513.60572962331,0.6851804650994758,0.3148195349005241,1576.00744065404,1522.58939054425,0.659790401864874,0.340209598135126,72.0,20,27,1
14157,SEA,NO,1581.22003015962,1592.94754840432,0.5760700542310849,0.4239299457689151,1560.19160263063,1577.26529561476,0.696216802769366,0.303783197230634,61.0,27,33,1
14158,CLE,LAR,1453.98420096202,1635.05963154983,0.3389036173323537,0.6610963826676463,1496.49952573347,1628.96357989808,0.390259515261405,0.609740484738595,75.0,13,20,1
14159,WSH,CHI,1414.22795853294,1563.07125264348,0.3816287334631154,0.6183712665368846,1398.83528542337,1542.53154716657,0.412243318411504,0.587756681588496,34.0,15,31,1
14160,GB,PHI,1521.60374910091,1551.66540903822,0.5501115103543194,0.4498884896456806,1574.44432713439,1551.87915853491,0.607614128197612,0.392385871802388,79.0,27,34,1
14161,DET,KC,1524.81688909574,1652.21846175305,0.4111502526180228,0.5888497473819772,1500.72493249579,1656.9210685998,0.326272891246357,0.673727108753643,87.0,30,34,1
14162,IND,OAK,1569.95348444793,1394.57354231565,0.7995906971312478,0.2004093028687522,1525.20287173608,1406.05561327428,0.730367740444927,0.269632259555073,28.0,24,31,1
14163,BAL,CLE,1592.05091995311,1440.59597920863,0.7766092416318191,0.2233907583681809,1562.07939297564,1480.82150120391,0.723097910790517,0.276902089209483,60.0,25,40,1
14164,BUF,NE,1494.38768499845,1681.73479150744,0.330862528645917,0.669137471354083,1504.18916083657,1672.86384502737,0.347060255452627,0.652939744547373,89.0,10,16,1
14165,MIA,LAC,1361.32285598972,1553.34283903757,0.3249345660138653,0.6750654339861346,1329.17124290729,1547.05317130699,0.212247971258038,0.787752028741962,5.0,10,30,1
14166,ATL,TEN,1507.66070428972,1509.52681443155,0.5898699741381169,0.4101300258618831,1505.42095626564,1492.38083039558,0.623013026997639,0.376986973002361,49.0,10,24,1
14167,HOU,CAR,1543.96594000943,1502.45309073862,0.6486561180316924,0.3513438819683075,1551.5436598913,1511.65951745322,0.78107459342247,0.21892540657753,34.0,10,16,1
14168,NYG,WSH,1406.69571365219,1393.39712158012,0.6108111026305229,0.3891888973694771,1395.12274753107,1376.11224666963,0.561361239233018,0.438638760766982,4.0,24,3,0
14169,LAR,TB,1648.44785330322,1430.28865711543,0.8361690031716856,0.1638309968283143,1644.64160442764,1433.06702705603,0.829112079944814,0.170887920055186,61.0,40,55,1
14170,ARI,SEA,1353.336041534,1558.24406118126,0.3088768655867407,0.6911231344132592,1336.83333209642,1531.19733639754,0.290710706422785,0.709289293577215,19.0,10,27,1
14171,CHI,MIN,1583.9020895963,1554.66651219904,0.6323853250790231,0.3676146749209769,1565.25458592031,1561.30929842077,0.590838700924309,0.409161299075691,76.0,16,6,0
14172,DEN,JAX,1406.27508213068,1461.43487376262,0.51415741289543,0.4858425871045699,1416.84452400295,1496.60337885022,0.598005333826054,0.401994666173946,10.0,24,26,1
14173,NO,DAL,1615.92351738268,1590.64425686682,0.6270750876971939,0.3729249123028061,1606.25956184785,1579.05509869879,0.465296162832037,0.534703837167963,79.0,12,10,0
14174,PIT,CIN,1523.85799156991,1381.26092992517,0.7676385317725818,0.2323614682274182,1516.92495890056,1374.28403744131,0.581463385450577,0.418536614549423,4.0,27,3,0
14175,SEA,LAR,1575.03182989028,1595.23137298171,0.5641180677759954,0.4358819322240046,1546.89686630214,1592.11534885587,0.546873272033645,0.453126727966355,84.0,30,29,0
14176,NYG,MIN,1429.92882891046,1537.76063470542,0.4386704560532147,0.5613295439467854,1421.72164382306,1542.24004575639,0.407125441381387,0.592874558618613,31.0,10,28,1
14177,CAR,JAX,1528.98201737041,1472.78282416701,0.6676728957356927,0.3323271042643073,1545.45145378135,1510.16830691995,0.601998531562359,0.398001468437641,17.0,34,27,0
14178,OAK,CHI,1431.90674506192,1600.80796708992,0.2744275595059409,0.7255724404940591,1439.02496011004,1584.32383858469,0.466316775987269,0.533683224012731,24.0,24,21,0
14179,PHI,NYJ,1574.91310166869,1340.9012587603,0.8482898424233134,0.1517101575766866,1578.0528965259,1409.27427590726,0.860469687448804,0.139530312551196,20.0,31,6,0
14180,NO,TB,1623.79452050997,1483.50513743694,0.7652606388504105,0.2347393611495895,1618.13862475797,1485.5932826278,0.643859748869493,0.356140251130507,54.0,31,24,0
14181,CIN,ARI,1367.59191533654,1336.54827282498,0.6348015784937676,0.3651984215062324,1348.02150748258,1321.13380219182,0.605650752955638,0.394349247044362,0.0,23,26,1
14182,TEN,BUF,1542.41866935794,1482.18948042011,0.672800144237976,0.327199855762024,1527.51762737723,1491.32420337057,0.629505898546164,0.370494101453836,55.0,7,14,1
14183,HOU,ATL,1517.43701337764,1474.76884936333,0.6501702794591802,0.3498297205408198,1517.75172356317,1470.28415928399,0.632248249705875,0.367751750294125,48.0,53,32,0
14184,WSH,NE,1370.16400632185,1693.93299608578,0.1839826667262123,0.8160173332737877,1349.51335037764,1685.72880249337,0.142451158822782,0.857548841177218,38.0,7,33,1
14185,PIT,BAL,1537.52700615854,1544.28714838912,0.5830375859960025,0.4169624140039975,1543.18748885929,1518.69394339849,0.417827149599638,0.582172850400362,37.0,23,26,1
14186,LAC,DEN,1572.04826731323,1394.92713172629,0.8011920334328384,0.1988079665671616,1558.76431220599,1403.27959593322,0.777215799034837,0.222784200965163,38.0,13,20,1
14187,DAL,GB,1582.77325373953,1498.35605647044,0.7026845819022682,0.2973154180977317,1567.17603578867,1548.2705891434,0.627909271152223,0.372090728847777,81.0,24,34,1
14188,KC,IND,1665.08784610098,1532.62028170166,0.7570759389155217,0.2429240610844782,1666.85464021728,1492.23352490032,0.823315272579743,0.176684727420257,86.0,13,19,1
14189,SF,CLE,1508.55676006768,1488.35975077262,0.6202085270941381,0.3797914729058619,1544.80473581289,1524.20695078106,0.632157071499735,0.367842928500265,65.0,31,3,0
14190,NE,NYG,1704.7841910382,1404.58939462703,0.891119756994916,0.108880243005084,1693.95298786625,1398.43757172315,0.897482598852858,0.102517401147142,60.0,35,14,0
14191,TB,CAR,1474.57582588342,1542.08145781245,0.4040558955602119,0.5959441044397882,1471.4434471063,1561.48013736584,0.50534382488505,0.49465617511495,30.0,26,37,1
14192,CLE,SEA,1463.73592601604,1580.95384161463,0.4254131405440373,0.5745868594559627,1500.45000345804,1553.08662760824,0.444199678769653,0.555800321230347,62.0,28,32,1
14193,BAL,CIN,1560.89195622049,1349.18803485451,0.831014707855256,0.168985292144744,1529.98289310892,1330.64042810448,0.8223796510173,0.1776203489827,15.0,23,17,0
14194,KC,HOU,1632.71839430792,1538.05475015541,0.714858244098631,0.285141755901369,1630.38027724443,1539.55359495,0.701877927823245,0.298122072176755,91.0,24,31,1
14195,MIA,WSH,1342.61742771406,1359.31281136943,0.5690714562468242,0.4309285437531758,1317.46010200829,1341.28916500476,0.443538423556475,0.556461576443525,0.0,16,17,1
14196,MIN,PHI,1563.10006898885,1583.61598116315,0.5636702109423039,0.4363297890576961,1565.5241178563,1586.00294778,0.546341747472087,0.453658252527913,82.0,38,20,0
14197,JAX,NO,1459.68338372497,1632.72383206349,0.3493424452889352,0.6506575547110647,1494.13962333546,1632.28846027947,0.384015311406535,0.615984688593465,44.0,6,13,1
14198,ARI,ATL,1354.95215330701,1454.15111258556,0.4509420791938188,0.5490579208061812,1338.51488156992,1448.48228789716,0.430612493693355,0.569387506306645,9.0,34,33,0
14199,LAR,SF,1589.30936125736,1533.18058482426,0.6675829478785129,0.3324170521214871,1585.92558754977,1568.56168313591,0.616575538794213,0.383424461205787,85.0,7,20,1
14200,NYJ,DAL,1332.19837926584,1546.61845055939,0.297311961709189,0.702688038290811,1401.32422465316,1535.76498601956,0.421054932693193,0.578945067306807,47.0,24,22,0
14201,DEN,TEN,1432.36836938837,1512.74882017963,0.4778801995543884,0.5221198004456116,1439.14139496983,1500.19348140712,0.49743068561887,0.50256931438113,32.0,16,0,0
14202,LAC,PIT,1534.60702965115,1520.92219832717,0.6113395141842494,0.3886604858157506,1522.90251316938,1531.89853914886,0.799831074740201,0.200168925259799,16.0,17,24,1
14203,GB,DET,1534.51085965058,1511.94750474781,0.6234118414065575,0.3765881585934425,1579.68163891251,1490.79136087831,0.690568863987742,0.309431136012258,68.0,23,22,0
14204,DEN,KC,1462.16219715101,1600.66178722108,0.3957757475604077,0.6042242524395922,1467.6422459208,1599.07325625915,0.364929806856403,0.635070193143597,66.0,6,30,1
14205,DET,MIN,1506.92671925949,1588.2857424397,0.4764748557113154,0.5235251442886846,1486.75744305835,1591.85301173136,0.431613581431028,0.568386418568972,69.0,30,42,1
14206,ATL,LAR,1446.41936369678,1552.02049762929,0.4418348012271617,0.5581651987728382,1440.41085801802,1552.11373187659,0.461298217951908,0.538701782048092,50.0,10,37,1
14207,BUF,MIA,1511.85932959842,1334.55131749653,0.8013633266223047,0.1986366733776953,1518.64834934068,1311.41953916206,0.830516149307347,0.169483850692653,12.0,31,21,0
14208,GB,OAK,1539.5316451389,1453.69677700177,0.7043866965351835,0.2956133034648165,1583.71555673247,1453.98115932555,0.746326285277664,0.253673714722336,60.0,42,24,0
14209,WSH,SF,1367.37892158696,1570.46944845233,0.3111147338460878,0.6888852661539122,1347.32972785099,1602.37353880909,0.248600511770782,0.751399488229218,31.0,0,9,1
14210,NYG,ARI,1398.81659640797,1362.68390219579,0.6415657850598714,0.3584342149401286,1393.02680112035,1346.58631144906,0.583896193637442,0.416103806362558,3.0,21,27,1
14211,CIN,JAX,1343.34618655916,1445.83473713159,0.4462580419925206,0.5537419580074794,1324.47399143265,1478.74335608544,0.460481578334944,0.539518421665056,2.0,17,27,1
14212,IND,HOU,1564.98973349472,1570.11135724225,0.5853287557775594,0.4146712442224406,1528.70788787317,1570.86061593528,0.475471274391075,0.524528725608925,77.0,30,23,0
14213,TEN,LAC,1482.95499241699,1508.23906169051,0.5569081586211398,0.4430918413788601,1471.69263045615,1485.55311820482,0.551050035263576,0.448949964736424,36.0,23,20,0
14214,SEA,BAL,1594.32987659432,1566.73380451584,0.6301885637331487,0.3698114362668513,1567.1362102017,1536.14932978075,0.645785798167943,0.354214201832057,83.0,16,30,1
14215,CHI,NO,1579.01793515007,1646.57247865687,0.4963237826216469,0.5036762173783531,1569.36763936918,1647.68472752949,0.544062151796621,0.455937848203379,82.0,25,36,1
14216,DAL,PHI,1530.05377295819,1558.4303077123,0.5525110560087684,0.4474889439912316,1522.71614704926,1559.67405390494,0.554223857280332,0.445776142719668,75.0,37,10,0
14217,NYJ,NE,1348.76305686704,1710.55698925726,0.1533605537735352,0.8466394462264647,1414.37306362346,1699.36375846905,0.246143377012739,0.753856622987261,81.0,0,33,1
14218,MIN,WSH,1612.54800768542,1353.89775044928,0.8656556182848676,0.1343443817151324,1613.5233230863,1336.80084194513,0.884924281628234,0.115075718371766,31.0,19,9,0
14219,LAR,CIN,1580.93260134316,1322.30316394391,0.8158966965779668,0.1841033034220331,1582.48453576625,1302.66307050212,0.836980430522954,0.163019569477046,15.0,24,10,0
14220,IND,DEN,1581.77847898618,1437.50684571658,0.7693535073599884,0.2306464926400115,1550.69288797814,1445.13366986595,0.742198899930906,0.257801100069094,43.0,15,13,0
14221,NO,ARI,1671.21023573167,1388.85558643502,0.8807481521184674,0.1192518478815326,1675.10621961495,1369.93512069886,0.880512953808046,0.119487046191954,58.0,31,9,0
14222,DET,NYG,1482.66445401377,1372.64491216874,0.7325293308830785,0.2674706691169215,1465.08713170341,1369.67799187055,0.757278726102031,0.242721273897969,8.0,31,26,0
14223,CHI,LAC,1554.38017807527,1496.1717939802,0.6702341941131316,0.3297658058868684,1541.94614728372,1473.30378324173,0.667474116614673,0.332525883385327,53.0,16,17,1
14224,BUF,PHI,1520.4404083405,1529.09614090863,0.5803824729098152,0.4196175270901848,1525.87014427258,1530.46788668403,0.584028334094204,0.415971665905796,64.0,13,31,1
14225,TEN,TB,1495.0222601273,1455.09282598453,0.6465760226468399,0.3534239773531601,1483.94196541924,1446.28633944923,0.661019206408926,0.338980793591074,26.0,27,23,0
14226,ATL,SEA,1417.50725998291,1558.69853950601,0.3920764563229889,0.6079235436770112,1410.04005412836,1530.41856885288,0.263635651128105,0.736364348871895,13.0,20,27,1
14227,JAX,NYJ,1466.87775974684,1339.23267383576,0.75193410134021,0.24806589865979,1500.55427701597,1398.42295886066,0.598853023850847,0.401146976149153,16.0,29,15,0
14228,SF,CAR,1583.95061959001,1561.56445771134,0.6231723451884565,0.3768276548115434,1612.90242471495,1586.63724502291,0.735571129217618,0.264428870782382,73.0,51,13,0
14229,HOU,OAK,1553.32261175079,1437.4054265576,0.7391283445296655,0.2608716554703345,1548.87561583031,1440.21558417882,0.734535964951793,0.265464035048207,53.0,27,24,0
14230,NE,CLE,1720.08737228854,1450.35989103635,0.8728999387381564,0.1271000612618436,1715.31386323185,1486.40042086458,0.856832745708445,0.143167254291555,85.0,27,13,0
14231,KC,GB,1625.31713865551,1555.82299558307,0.6844310096627424,0.3155689903372576,1621.581832314,1597.4811318792,0.415594835442601,0.584405164557399,77.0,24,31,1
14232,PIT,MIA,1547.29016628781,1325.97023875445,0.8386462726501114,0.1613537273498886,1569.24793411342,1304.19774423016,0.779875392911091,0.220124607088909,5.0,27,14,0
14233,ARI,SF,1382.39704596737,1610.5064238178,0.281115910891356,0.7188840891086439,1363.4628546171,1630.82924171216,0.246749750789244,0.753250249210756,44.0,25,28,1
14234,JAX,HOU,1479.23149163593,1560.0059083883,0.3858063002115742,0.6141936997884258,1521.61446810287,1555.68833750676,0.345908580955923,0.654091419044077,59.0,3,26,1
14235,MIA,NYJ,1318.43454062777,1326.87894194667,0.5806787136652244,0.4193212863347756,1293.63441256867,1377.36276777376,0.468139027736025,0.531860972263975,1.0,26,18,0
14236,PIT,IND,1554.82586441449,1586.40610460413,0.5479471150645824,0.4520528849354176,1579.81126577491,1555.92083710229,0.466016728164367,0.533983271835633,56.0,26,24,0
14237,PHI,CHI,1564.1724980887,1544.53753363763,0.6194461353785632,0.3805538646214368,1565.80751281866,1532.15424246795,0.636951766709352,0.363048233290648,71.0,22,14,0
14238,KC,MIN,1594.99899269535,1618.16460424209,0.5599152468158894,0.4400847531841105,1604.75077189488,1618.27648877442,0.390572834185438,0.609427165814562,78.0,26,23,0
14239,BUF,WSH,1485.36405116043,1348.28115389261,0.7619286807502131,0.2380713192497868,1490.53051813795,1332.04767625701,0.798013656360601,0.201986343639399,6.0,24,9,0
14240,CAR,TEN,1535.00865348355,1505.88064622587,0.6322413598402246,0.3677586401597754,1568.7104280257,1494.30675564411,0.539328050430659,0.460671949569341,39.0,30,20,0
14241,OAK,DET,1430.72212992009,1491.54299004694,0.5060139756910399,0.4939860243089601,1433.40286250237,1473.06804845525,0.537029729058335,0.462970270941665,33.0,31,24,0
14242,SEA,TB,1574.45872778087,1444.23443988596,0.7546931445963736,0.2453068554036264,1540.56030161803,1435.92154922436,0.761350297979098,0.238649702020902,40.0,40,34,0
14243,DEN,CLE,1432.87922009863,1444.38508413649,0.5763816265461266,0.4236183734538734,1439.9057207418,1479.60623629325,0.409149741822476,0.590850258177524,6.0,24,19,0
14244,LAC,GB,1506.01443841784,1586.14114154323,0.4782446688171065,0.5217553311828935,1483.0956880575,1614.31219229832,0.377795426588561,0.622204573411439,77.0,26,11,0
14245,BAL,NE,1602.36514160415,1726.0621791884,0.4163227659868359,0.5836772340131641,1572.86697112957,1722.10804780318,0.433306026017987,0.566693973982013,98.0,37,20,0
14246,NYG,DAL,1363.76637613557,1559.38793976186,0.3204034864220307,0.6795965135779694,1361.69707511871,1551.92231427017,0.248968877322139,0.751031122677861,22.0,18,37,1
14247,OAK,LAC,1451.22747897295,1535.14700631517,0.472799492265728,0.527200507734272,1452.43425795575,1519.01302536359,0.50794321128144,0.49205678871856,47.0,26,24,0
14248,CIN,BAL,1313.38084196567,1637.03092491053,0.1840854524235455,0.8159145475764544,1294.84383523021,1606.33534507805,0.137603575089056,0.862396424910944,10.0,13,49,1
14249,CLE,BUF,1429.56499755453,1497.45491182391,0.4958411749631245,0.5041588250368755,1457.80025469086,1500.63481628068,0.498791824632404,0.501208175367596,35.0,19,16,0
14250,NO,ATL,1677.66877619932,1401.74707170805,0.8768035886005144,0.1231964113994855,1681.57848569671,1399.89832136321,0.880208015154518,0.119791984845482,65.0,9,26,1
14251,NYJ,NYG,1308.91390992458,1345.64541839974,0.5405920960446091,0.4594079039553909,1353.75248795313,1347.97641712629,0.630047413777772,0.369952586222228,1.0,34,27,0
14252,TB,ARI,1435.46566424899,1375.14083774753,0.6729213273374816,0.3270786726625184,1427.41313863788,1357.17556096227,0.643518187511683,0.356481812488317,7.0,30,27,0
14253,TEN,KC,1488.96735503762,1606.97303888513,0.4243050553597225,0.5756949446402775,1472.4855137088,1622.26289692446,0.360862455298231,0.639137544701769,75.0,35,32,0
14254,CHI,DET,1528.43380504916,1471.03764099408,0.6691999891570246,0.3308000108429754,1516.87836109863,1454.03665300187,0.808723594311217,0.191276405688783,7.0,20,13,0
14255,IND,MIA,1576.62211415504,1336.39957264986,0.8528338073898538,0.1471661926101461,1544.06052458467,1317.2446923893,0.796519941850451,0.203480058149549,13.0,12,16,1
14256,GB,CAR,1557.0085736459,1551.9219446718,0.5995165331016619,0.4004834668983381,1578.39485499223,1590.53166996101,0.709255006796635,0.290744993203365,70.0,24,16,0
14257,PIT,LAR,1564.60985486358,1589.8549233214,0.5569635575249124,0.4430364424750875,1591.67157829253,1590.30377103816,0.404435913070865,0.595564086929135,71.0,17,12,0
14258,DAL,MIN,1577.50889749769,1606.19055805231,0.5520767479797367,0.4479232520202633,1565.64297226259,1600.76436374484,0.542626143675076,0.457373856324924,89.0,24,28,1
14259,SF,SEA,1617.76263203764,1583.22750341784,0.63944826391879,0.36055173608121,1637.11653536699,1549.06871220451,0.679743001466411,0.320256998533589,92.0,24,27,1
14260,CLE,PIT,1443.56163422515,1580.20435054384,0.3983347185575914,0.6016652814424086,1471.70200099214,1613.68650133693,0.497443754984008,0.502556245015992,46.0,21,7,0
14261,MIN,DEN,1624.25951138251,1447.69930668059,0.8006772107735222,0.1993227892264778,1618.46978226631,1461.71170234419,0.846480525943495,0.153519474056505,43.0,27,23,0
14262,BAL,HOU,1648.92670802252,1583.65970771662,0.6791519263801795,0.3208480736198205,1615.01497080892,1576.62161238846,0.624039694169545,0.375960305830455,95.0,41,7,0
14263,MIA,BUF,1368.2733182892,1483.45827515329,0.4282761655142653,0.5717238344857347,1345.98019032923,1486.7330699794,0.393540565627761,0.606459434372239,15.0,20,37,1
14264,TB,NO,1444.04545569706,1617.68814667083,0.3485548487097844,0.6514451512902155,1436.85647026005,1621.18495134677,0.311709826384902,0.688290173615098,57.0,17,34,1
14265,WSH,NYJ,1336.19029322913,1327.77775998688,0.6041044050603176,0.3958955949396824,1321.94337811428,1368.51763736051,0.488132411745457,0.511867588254543,1.0,17,34,1
14266,DET,DAL,1458.00511493845,1559.43994416749,0.4477574341175583,0.5522425658824417,1446.89474951366,1547.93755374112,0.245123045468061,0.754876954531939,17.0,27,35,1
14267,IND,JAX,1544.7483685157,1455.57769230761,0.708369395019957,0.291630604980043,1515.32502664474,1500.68119322117,0.563676970773928,0.436323029226072,57.0,33,13,0
14268,CAR,ATL,1534.86625498031,1461.72770123654,0.6889445156759428,0.3110554843240571,1578.59552906226,1460.29185571315,0.632028425298133,0.367971574701867,35.0,3,29,1
14269,SF,ARI,1599.19322127463,1366.56104629946,0.8472649226303978,0.1527350773696022,1617.07931431903,1347.7322293401,0.848810688089038,0.151189311910962,40.0,36,26,0
14270,OAK,CIN,1462.9117402373,1301.48505885368,0.7864094553772621,0.2135905446227378,1463.21879140977,1286.16420949934,0.857037603652629,0.142962396347371,1.0,17,10,0
14271,PHI,NE,1580.27622667717,1691.39639588202,0.4340148636975522,0.5659851363024477,1581.08339418798,1688.6396738547,0.42576355483576,0.57423644516424,95.0,10,17,1
14272,LAR,CHI,1574.26042764114,1541.46633110479,0.6371343925122516,0.3628656074877484,1568.28884799376,1524.02026458684,0.652601326974201,0.347398673025799,67.0,17,7,0
14273,LAC,KC,1523.46274505082,1590.61731936741,0.40454259980391,0.59545740019609,1508.22849190957,1603.70457751195,0.320513592567291,0.679486407432709,77.0,17,24,1
14274,HOU,IND,1562.12055818449,1561.34297692363,0.5935465402169133,0.4064534597830866,1550.91674055745,1541.36631920386,0.600385724010578,0.399614275989422,74.0,20,17,0
14275,CLE,MIA,1477.24533533659,1344.06792908211,0.7578266463299154,0.2421733536700846,1498.9429460948,1323.98181318704,0.779617177345125,0.220382822654875,11.0,41,24,0
14276,BUF,DEN,1507.66366436038,1441.91812760513,0.679751886723286,0.320248113276714,1508.73144712159,1457.35713864931,0.779896968814682,0.220103031185318,21.0,20,3,0
14277,NYJ,OAK,1363.90502909481,1470.96578877356,0.4397636818239559,0.5602363181760441,1396.62992465639,1468.42780226377,0.506365594739427,0.493634405260573,24.0,34,3,0
14278,NO,CAR,1636.88901139018,1486.41074675456,0.7756323445944704,0.2243676554055296,1638.14336052796,1535.07539525355,0.810334042087493,0.189665957912507,67.0,34,31,0
14279,ATL,TB,1510.1832094623,1424.84459097771,0.7037915219493683,0.2962084780506316,1503.81198952186,1419.89806107886,0.702651863522233,0.297348136477767,24.0,22,35,1
14280,PHI,SEA,1562.59668477878,1601.79691418085,0.5370607592802287,0.4629392407197713,1563.7850121042,1569.10593325247,0.512549506188241,0.487450493811759,82.0,9,17,1
14281,WSH,DET,1300.0630241212,1438.64920098689,0.3956565596717717,0.6043434403282282,1293.8310908184,1437.00161755885,0.496842719098059,0.503157280901941,0.0,19,16,0
14282,CIN,PIT,1293.43101031742,1546.5206494324,0.2529895486519377,0.7470104513480622,1280.95519864534,1586.44555623427,0.227048061021126,0.772951938978874,1.0,10,16,1
14283,CHI,NYG,1524.80469725719,1326.78156833744,0.8196654953974114,0.1803345046025886,1508.14986627904,1333.21126771891,0.762306914805919,0.237693085194081,7.0,19,14,0
14284,TEN,JAX,1505.32307455534,1438.98308389968,0.6804963502114997,0.3195036497885003,1491.04383312131,1474.63990066205,0.632844406459155,0.367155593540845,46.0,42,20,0
14285,NE,DAL,1709.07593778041,1578.79585811905,0.7547525971307849,0.2452474028692151,1705.93805593848,1557.83068569593,0.72940213148358,0.27059786851642,97.0,13,9,0
14286,SF,GB,1605.64520401337,1574.06426333739,0.6355183101127875,0.3644816898872125,1623.46067549732,1590.33099589098,0.597898399171591,0.402101600828409,93.0,37,8,0
14287,LAR,BAL,1590.92206148874,1670.46585755465,0.4790820117169616,0.5209179882830384,1584.15924630156,1640.71984263993,0.423601913215167,0.576398086784833,95.0,6,45,1
14288,DET,CHI,1421.31339017093,1530.57691527174,0.4366420824641395,0.5633579175358605,1423.03720963784,1515.9498809555,0.274898151264847,0.725101848735153,4.0,20,24,1
14289,DAL,BUF,1571.5452402293,1525.13789646837,0.6550500300249075,0.3449499699750925,1549.7529520808,1520.29947448034,0.626591702368771,0.373408297631229,76.0,15,26,1
14290,ATL,NO,1470.31163242233,1642.55486369059,0.3503862895968609,0.649613710403139,1464.02339201708,1642.86104899008,0.297367215282882,0.702632784717118,69.0,18,26,1
14291,NYG,GB,1321.00935032289,1550.31345077796,0.2797281581475998,0.7202718418524001,1325.41125304245,1563.80927041884,0.251648531970403,0.748351468029597,17.0,13,31,1
14292,MIA,PHI,1331.22537419603,1538.71576723971,0.3057125816613984,0.6942874183386016,1312.39772583915,1541.1716316345,0.298006771269889,0.70199322873011,14.0,37,31,0
14293,IND,TEN,1550.40085165208,1524.23034736643,0.6282740600015553,0.3717259399984447,1530.63170707928,1513.11909519078,0.575311578499913,0.424688421500087,67.0,17,31,1
14294,CIN,NYJ,1284.36058993638,1403.49454476315,0.4227193417541543,0.5772806582458456,1272.89827152903,1430.77739447018,0.244423454860087,0.755576545139913,3.0,22,6,0
14295,BAL,SF,1705.57924519318,1629.3960165728,0.6926879639834055,0.3073120360165945,1671.23013461118,1649.98240096946,0.680200392925759,0.319799607074241,99.0,20,17,0
14296,PIT,CLE,1555.59106981344,1490.08789022267,0.6794481079561834,0.3205518920438166,1594.50248335058,1510.52703344269,0.511450497965321,0.488549502034679,44.0,20,13,0
14297,CAR,WSH,1480.74489445415,1317.39883493716,0.7882594498699627,0.2117405501300373,1530.35770679143,1307.79549873941,0.78980949246245,0.21019050753755,2.0,21,29,1
14298,JAX,TB,1420.07581108859,1464.71616801768,0.5292663897127122,0.4707336102872878,1452.56463859258,1459.68665858364,0.596276953430691,0.403723046569309,28.0,11,28,1
14299,ARI,LAR,1360.10906356072,1555.80867385021,0.3203056673891806,0.6796943326108194,1341.35086816181,1553.64895433031,0.381505295021952,0.618494704978048,24.0,7,34,1
14300,KC,OAK,1606.943421992,1431.37627310522,0.7997633296427002,0.2002366703572997,1616.28775874613,1434.28033244998,0.833904132059062,0.166095867940938,65.0,40,9,0
14301,DEN,LAC,1424.44389549714,1507.13664242623,0.474560077185128,0.5254399228148721,1445.78911129056,1495.64531067539,0.480577866003529,0.519422133996471,25.0,23,20,0
14302,HOU,NE,1573.06268345604,1716.32655567016,0.3892364101688462,0.6107635898311538,1561.65135268203,1714.01578955361,0.403088299072148,0.596911700927852,95.0,28,22,0
14303,SEA,MIN,1625.67783171992,1630.04069045797,0.5863885077940385,0.4136114922059615,1591.71931372217,1622.82434596119,0.486170375780912,0.513829624219088,94.0,37,30,0
14304,CHI,DAL,1544.354676131,1537.25397739718,0.6022969524944486,0.3977030475055514,1524.16903285576,1517.28547604378,0.549396339922416,0.450603660077584,64.0,31,24,0
14305,CLE,CIN,1477.50304040896,1317.89698322011,0.7846437902472198,0.2153562097527802,1490.28206254332,1319.90115049371,0.769193692592046,0.230806307407954,9.0,27,19,0
14306,NO,SF,1657.23671590787,1621.38933975795,0.6411880071933855,0.3588119928066144,1655.09785368171,1641.61434671166,0.59935519297163,0.40064480702837,98.0,46,48,1
14307,GB,WSH,1565.64154231217,1356.05026967651,0.82930001216524,0.17069998783476,1577.45430065549,1346.55473807242,0.872013510386381,0.127986489613619,18.0,20,15,0
14308,BUF,BAL,1559.42915930049,1713.58592200803,0.3744372103134439,0.6255627896865561,1552.76695051736,1679.59818886898,0.361147775829349,0.638852224170651,98.0,17,24,1
14309,MIN,DET,1613.30047162954,1407.53562931167,0.8261592245465791,0.1738407754534209,1601.36099478379,1414.81805773758,0.906325465328446,0.0936745346715541,16.0,20,7,0
